ts,symbol,open,high,low,close,volume
2026-03-03 15:24:00+05:30,BANKNIFTY,45509.51,45509.51,45407.99,45423.58,15100
2026-03-03 15:25:00+05:30,BANKNIFTY,45423.58,45547.06,45423.58,45505.33,11575
2026-03-03 15:26:00+05:30,BANKNIFTY,45505.33,45544.86,45487.16,45505.94,25667
2026-03-03 15:27:00+05:30,BANKNIFTY,45505.94,45505.94,45391.74,45433.8,18159
2026-03-03 15:28:00+05:30,BANKNIFTY,45433.8,45444.87,45338.62,45392.78,5044
2026-03-03 15:29:00+05:30,BANKNIFTY,45392.78,45549.65,45392.78,45543.86,42032
2026-03-04 09:15:00+05:30,BANKNIFTY,45543.86,45543.86,45298.96,45308.9,42492
2026-03-04 09:16:00+05:30,BANKNIFTY,45308.9,45430.75,45308.9,45371.72,46404
2026-03-04 09:17:00+05:30,BANKNIFTY,45371.72,45482.29,45371.72,45431.55,29944
2026-03-04 09:18:00+05:30,BANKNIFTY,45431.55,45431.55,45395.75,45403.35,44767
2026-03-04 09:19:00+05:30,BANKNIFTY,45403.35,45403.35,45337.54,45363.34,19356
2026-03-04 09:20:00+05:30,BANKNIFTY,45363.34,45497.48,45363.34,45435.34,12892
2026-03-04 09:21:00+05:30,BANKNIFTY,45435.34,45435.34,45322.57,45324.71,28938
2026-03-04 09:22:00+05:30,BANKNIFTY,45324.71,45324.71,45268.02,45302.65,23923
2026-03-04 09:23:00+05:30,BANKNIFTY,45302.65,45372.88,45268.13,45324.44,47823
2026-03-04 09:24:00+05:30,BANKNIFTY,45324.44,45324.44,45253.63,45263.95,12850
2026-03-04 09:25:00+05:30,BANKNIFTY,45263.95,45265.04,45253.24,45262.23,17164
2026-03-04 09:26:00+05:30,BANKNIFTY,45262.23,45315.95,45246.38,45276.64,33532
2026-03-04 09:27:00+05:30,BANKNIFTY,45276.64,45333.23,45185.45,45229.05,44195
2026-03-04 09:28:00+05:30,BANKNIFTY,45229.05,45290.31,45229.05,45282.6,5283
2026-03-04 09:29:00+05:30,BANKNIFTY,45282.6,45282.6,45208.32,45228.08,45898
2026-03-04 09:30:00+05:30,BANKNIFTY,45228.08,45228.08,45185.22,45192.96,6128
2026-03-04 09:31:00+05:30,BANKNIFTY,45192.96,45345.91,45192.96,45305.77,32444
2026-03-04 09:32:00+05:30,BANKNIFTY,45305.77,45305.77,45162.36,45194.58,46178
2026-03-04 09:33:00+05:30,BANKNIFTY,45194.58,45194.58,45098.55,45117.96,49899
2026-03-04 09:34:00+05:30,BANKNIFTY,45117.96,45264.48,45117.96,45167.81,12305
2026-03-04 09:35:00+05:30,BANKNIFTY,45167.81,45220.34,45133.81,45168.48,41831
2026-03-04 09:36:00+05:30,BANKNIFTY,45168.48,45188.04,45134.7,45158.16,21153
2026-03-04 09:37:00+05:30,BANKNIFTY,45158.16,45158.16,45059.43,45063.75,33289
2026-03-04 09:38:00+05:30,BANKNIFTY,45063.75,45083.63,44987.71,45060.72,21624
2026-03-04 09:39:00+05:30,BANKNIFTY,45060.72,45133.61,45056.4,45093.34,46726
2026-03-04 09:40:00+05:30,BANKNIFTY,45093.34,45093.34,44992.22,44992.26,38308
2026-03-04 09:41:00+05:30,BANKNIFTY,44992.26,45076.43,44936.94,44996.47,22936
2026-03-04 09:42:00+05:30,BANKNIFTY,44996.47,45047.18,44996.47,45038.88,39049
2026-03-04 09:43:00+05:30,BANKNIFTY,45038.88,45092.85,44961.03,45035.19,39108
2026-03-04 09:44:00+05:30,BANKNIFTY,45035.19,45187.82,45035.19,45114.86,29135
2026-03-04 09:45:00+05:30,BANKNIFTY,45114.86,45216.64,45114.86,45163.45,17328
2026-03-04 09:46:00+05:30,BANKNIFTY,45163.45,45288.27,45096.59,45147.98,16672
2026-03-04 09:47:00+05:30,BANKNIFTY,45147.98,45147.98,45003.45,45015.03,11276
2026-03-04 09:48:00+05:30,BANKNIFTY,45015.03,45130.63,44985.01,44998.34,47501
2026-03-04 09:49:00+05:30,BANKNIFTY,44998.34,44998.34,44899.67,44927.35,48478
2026-03-04 09:50:00+05:30,BANKNIFTY,44927.35,44927.35,44774.68,44895.73,25495
2026-03-04 09:51:00+05:30,BANKNIFTY,44895.73,44945.35,44836.82,44866.58,27651
2026-03-04 09:52:00+05:30,BANKNIFTY,44866.58,44878.34,44815.81,44837.18,42721
2026-03-04 09:53:00+05:30,BANKNIFTY,44837.18,44950.67,44837.18,44917.12,25001
2026-03-04 09:54:00+05:30,BANKNIFTY,44917.12,45004.95,44917.12,44948.4,18716
2026-03-04 09:55:00+05:30,BANKNIFTY,44948.4,45033.11,44948.4,45020.83,35170
2026-03-04 09:56:00+05:30,BANKNIFTY,45020.83,45020.83,44883.16,44927.69,20295
2026-03-04 09:57:00+05:30,BANKNIFTY,44927.69,45086.0,44927.69,45056.17,46429
2026-03-04 09:58:00+05:30,BANKNIFTY,45056.17,45078.23,45056.17,45061.43,5687
2026-03-04 09:59:00+05:30,BANKNIFTY,45061.43,45117.18,45061.43,45082.63,22499
2026-03-04 10:00:00+05:30,BANKNIFTY,45082.63,45169.01,45082.63,45164.34,42259
2026-03-04 10:01:00+05:30,BANKNIFTY,45164.34,45219.33,45161.37,45194.49,22534
2026-03-04 10:02:00+05:30,BANKNIFTY,45194.49,45272.92,45194.49,45220.75,39856
2026-03-04 10:03:00+05:30,BANKNIFTY,45220.75,45273.94,45190.95,45206.93,45094
2026-03-04 10:04:00+05:30,BANKNIFTY,45206.93,45283.29,45206.93,45283.14,6981
2026-03-04 10:05:00+05:30,BANKNIFTY,45283.14,45351.18,45280.68,45289.7,17275
2026-03-04 10:06:00+05:30,BANKNIFTY,45289.7,45342.91,45289.7,45313.49,15309
2026-03-04 10:07:00+05:30,BANKNIFTY,45313.49,45348.85,45308.79,45331.4,17954
2026-03-04 10:08:00+05:30,BANKNIFTY,45331.4,45331.4,45199.26,45218.94,36193
2026-03-04 10:09:00+05:30,BANKNIFTY,45218.94,45218.94,45106.43,45121.95,10419
2026-03-04 10:10:00+05:30,BANKNIFTY,45121.95,45121.95,45050.41,45074.65,39805
2026-03-04 10:11:00+05:30,BANKNIFTY,45074.65,45154.54,45046.11,45079.94,5612
2026-03-04 10:12:00+05:30,BANKNIFTY,45079.94,45177.21,45079.94,45151.7,39433
2026-03-04 10:13:00+05:30,BANKNIFTY,45151.7,45293.79,45151.7,45223.42,19333
2026-03-04 10:14:00+05:30,BANKNIFTY,45223.42,45230.37,45204.87,45210.22,8386
2026-03-04 10:15:00+05:30,BANKNIFTY,45210.22,45211.65,45164.93,45169.61,7547
2026-03-04 10:16:00+05:30,BANKNIFTY,45169.61,45169.61,45066.9,45082.35,29623
2026-03-04 10:17:00+05:30,BANKNIFTY,45082.35,45082.35,44991.76,45029.66,7491
2026-03-04 10:18:00+05:30,BANKNIFTY,45029.66,45204.22,45029.66,45156.62,10618
2026-03-04 10:19:00+05:30,BANKNIFTY,45156.62,45239.39,45156.62,45184.8,46820
2026-03-04 10:20:00+05:30,BANKNIFTY,45184.8,45273.84,45184.8,45213.46,14234
2026-03-04 10:21:00+05:30,BANKNIFTY,45213.46,45213.46,45013.49,45014.4,26950
2026-03-04 10:22:00+05:30,BANKNIFTY,45014.4,45156.75,45014.4,45073.95,49636
2026-03-04 10:23:00+05:30,BANKNIFTY,45073.95,45154.95,45073.95,45142.29,18243
2026-03-04 10:24:00+05:30,BANKNIFTY,45142.29,45187.62,45142.29,45159.28,44470
2026-03-04 10:25:00+05:30,BANKNIFTY,45159.28,45159.28,45093.55,45112.84,10062
2026-03-04 10:26:00+05:30,BANKNIFTY,45112.84,45145.3,45112.84,45137.81,6072
2026-03-04 10:27:00+05:30,BANKNIFTY,45137.81,45369.88,45137.81,45278.82,29213
2026-03-04 10:28:00+05:30,BANKNIFTY,45278.82,45399.24,45278.82,45347.98,36473
2026-03-04 10:29:00+05:30,BANKNIFTY,45347.98,45358.63,45300.12,45336.78,47824
2026-03-04 10:30:00+05:30,BANKNIFTY,45336.78,45336.78,45212.81,45267.94,32864
2026-03-04 10:31:00+05:30,BANKNIFTY,45267.94,45325.12,45211.79,45255.05,18989
2026-03-04 10:32:00+05:30,BANKNIFTY,45255.05,45255.05,45150.59,45152.64,42504
2026-03-04 10:33:00+05:30,BANKNIFTY,45152.64,45224.11,45152.64,45212.57,34937
2026-03-04 10:34:00+05:30,BANKNIFTY,45212.57,45333.57,45212.57,45252.77,35978
2026-03-04 10:35:00+05:30,BANKNIFTY,45252.77,45252.77,45141.9,45165.21,49786
2026-03-04 10:36:00+05:30,BANKNIFTY,45165.21,45296.34,45165.21,45294.27,17375
2026-03-04 10:37:00+05:30,BANKNIFTY,45294.27,45352.3,45291.94,45311.87,42540
2026-03-04 10:38:00+05:30,BANKNIFTY,45311.87,45346.87,45242.87,45317.5,32624
2026-03-04 10:39:00+05:30,BANKNIFTY,45317.5,45457.85,45317.5,45415.66,48779
2026-03-04 10:40:00+05:30,BANKNIFTY,45415.66,45451.71,45381.96,45395.67,27577
2026-03-04 10:41:00+05:30,BANKNIFTY,45395.67,45471.85,45395.67,45425.31,49167
2026-03-04 10:42:00+05:30,BANKNIFTY,45425.31,45425.31,45234.83,45327.97,38518
2026-03-04 10:43:00+05:30,BANKNIFTY,45327.97,45327.97,45167.05,45234.5,49373
2026-03-04 10:44:00+05:30,BANKNIFTY,45234.5,45234.5,45108.2,45167.01,7771
2026-03-04 10:45:00+05:30,BANKNIFTY,45167.01,45255.37,45140.34,45157.73,11557
2026-03-04 10:46:00+05:30,BANKNIFTY,45157.73,45289.03,45157.73,45280.1,34209
2026-03-04 10:47:00+05:30,BANKNIFTY,45280.1,45347.99,45271.04,45293.86,5513
2026-03-04 10:48:00+05:30,BANKNIFTY,45293.86,45421.65,45293.86,45377.07,48047
2026-03-04 10:49:00+05:30,BANKNIFTY,45377.07,45410.59,45377.07,45407.1,31616
2026-03-04 10:50:00+05:30,BANKNIFTY,45407.1,45412.09,45372.74,45409.92,42144
2026-03-04 10:51:00+05:30,BANKNIFTY,45409.92,45517.67,45409.92,45454.18,18101
2026-03-04 10:52:00+05:30,BANKNIFTY,45454.18,45454.18,45387.2,45416.34,48074
2026-03-04 10:53:00+05:30,BANKNIFTY,45416.34,45591.88,45416.34,45534.18,35623
2026-03-04 10:54:00+05:30,BANKNIFTY,45534.18,45582.28,45534.18,45560.81,24877
2026-03-04 10:55:00+05:30,BANKNIFTY,45560.81,45634.23,45560.81,45610.11,45900
2026-03-04 10:56:00+05:30,BANKNIFTY,45610.11,45610.11,45417.4,45430.01,20042
2026-03-04 10:57:00+05:30,BANKNIFTY,45430.01,45583.41,45430.01,45580.47,32930
2026-03-04 10:58:00+05:30,BANKNIFTY,45580.47,45793.85,45580.47,45777.62,31940
2026-03-04 10:59:00+05:30,BANKNIFTY,45777.62,45815.02,45742.08,45758.71,26098
2026-03-04 11:00:00+05:30,BANKNIFTY,45758.71,45805.22,45758.17,45795.25,25177
2026-03-04 11:01:00+05:30,BANKNIFTY,45795.25,45795.25,45652.04,45687.69,33714
2026-03-04 11:02:00+05:30,BANKNIFTY,45687.69,45787.42,45674.43,45712.91,38692
2026-03-04 11:03:00+05:30,BANKNIFTY,45712.91,45712.91,45535.14,45562.12,38843
2026-03-04 11:04:00+05:30,BANKNIFTY,45562.12,45583.11,45503.39,45577.46,22591
2026-03-04 11:05:00+05:30,BANKNIFTY,45577.46,45668.56,45577.46,45633.44,39241
2026-03-04 11:06:00+05:30,BANKNIFTY,45633.44,45676.97,45633.44,45674.94,30873
2026-03-04 11:07:00+05:30,BANKNIFTY,45674.94,45717.49,45587.08,45658.92,37282
2026-03-04 11:08:00+05:30,BANKNIFTY,45658.92,45658.92,45572.55,45597.6,13098
2026-03-04 11:09:00+05:30,BANKNIFTY,45597.6,45674.58,45596.61,45629.79,8831
2026-03-04 11:10:00+05:30,BANKNIFTY,45629.79,45704.37,45629.79,45666.2,35682
2026-03-04 11:11:00+05:30,BANKNIFTY,45666.2,45666.2,45546.8,45556.05,15036
2026-03-04 11:12:00+05:30,BANKNIFTY,45556.05,45558.84,45366.95,45486.63,20348
2026-03-04 11:13:00+05:30,BANKNIFTY,45486.63,45486.63,45362.5,45397.0,41114
2026-03-04 11:14:00+05:30,BANKNIFTY,45397.0,45404.23,45397.0,45398.43,9500
2026-03-04 11:15:00+05:30,BANKNIFTY,45398.43,45437.37,45375.67,45407.61,40286
2026-03-04 11:16:00+05:30,BANKNIFTY,45407.61,45475.59,45406.39,45457.66,17838
2026-03-04 11:17:00+05:30,BANKNIFTY,45457.66,45546.61,45457.66,45521.87,7348
2026-03-04 11:18:00+05:30,BANKNIFTY,45521.87,45605.67,45508.68,45579.68,40793
2026-03-04 11:19:00+05:30,BANKNIFTY,45579.68,45579.68,45432.77,45443.45,26174
2026-03-04 11:20:00+05:30,BANKNIFTY,45443.45,45453.58,45408.21,45438.83,32970
2026-03-04 11:21:00+05:30,BANKNIFTY,45438.83,45559.86,45438.83,45535.6,14294
2026-03-04 11:22:00+05:30,BANKNIFTY,45535.6,45535.6,45375.77,45440.54,32553
2026-03-04 11:23:00+05:30,BANKNIFTY,45440.54,45490.87,45440.54,45470.16,36183
2026-03-04 11:24:00+05:30,BANKNIFTY,45470.16,45529.99,45401.85,45442.46,49544
2026-03-04 11:25:00+05:30,BANKNIFTY,45442.46,45497.55,45442.46,45483.76,23009
2026-03-04 11:26:00+05:30,BANKNIFTY,45483.76,45492.54,45472.86,45485.68,39797
2026-03-04 11:27:00+05:30,BANKNIFTY,45485.68,45485.68,45405.08,45447.78,31268
2026-03-04 11:28:00+05:30,BANKNIFTY,45447.78,45460.06,45379.14,45396.18,6496
2026-03-04 11:29:00+05:30,BANKNIFTY,45396.18,45556.04,45396.18,45507.02,18199
2026-03-04 11:30:00+05:30,BANKNIFTY,45507.02,45695.04,45507.02,45622.11,33380
2026-03-04 11:31:00+05:30,BANKNIFTY,45622.11,45810.94,45622.11,45777.7,41157
2026-03-04 11:32:00+05:30,BANKNIFTY,45777.7,45964.68,45777.7,45928.33,32922
2026-03-04 11:33:00+05:30,BANKNIFTY,45928.33,45992.27,45928.33,45979.64,23141
2026-03-04 11:34:00+05:30,BANKNIFTY,45979.64,45979.64,45857.6,45881.8,11684
2026-03-04 11:35:00+05:30,BANKNIFTY,45881.8,45950.85,45850.37,45874.95,19328
2026-03-04 11:36:00+05:30,BANKNIFTY,45874.95,45874.95,45632.05,45748.33,45769
2026-03-04 11:37:00+05:30,BANKNIFTY,45748.33,45748.33,45659.01,45706.32,39699
2026-03-04 11:38:00+05:30,BANKNIFTY,45706.32,45706.32,45662.77,45690.74,29761
2026-03-04 11:39:00+05:30,BANKNIFTY,45690.74,45888.87,45690.74,45865.46,30365
2026-03-04 11:40:00+05:30,BANKNIFTY,45865.46,45917.04,45865.46,45885.86,7483
2026-03-04 11:41:00+05:30,BANKNIFTY,45885.86,45885.86,45838.82,45840.53,49953
2026-03-04 11:42:00+05:30,BANKNIFTY,45840.53,45840.53,45775.63,45789.37,49001
2026-03-04 11:43:00+05:30,BANKNIFTY,45789.37,45795.09,45774.96,45781.83,31489
2026-03-04 11:44:00+05:30,BANKNIFTY,45781.83,45846.48,45765.58,45794.89,49836
2026-03-04 11:45:00+05:30,BANKNIFTY,45794.89,45884.43,45794.89,45865.24,37123
2026-03-04 11:46:00+05:30,BANKNIFTY,45865.24,45865.24,45700.53,45776.66,36312
2026-03-04 11:47:00+05:30,BANKNIFTY,45776.66,45823.03,45740.62,45785.21,34563
2026-03-04 11:48:00+05:30,BANKNIFTY,45785.21,45785.21,45706.18,45706.26,38948
2026-03-04 11:49:00+05:30,BANKNIFTY,45706.26,45706.26,45611.16,45641.5,20730
2026-03-04 11:50:00+05:30,BANKNIFTY,45641.5,45641.5,45569.78,45601.29,32833
2026-03-04 11:51:00+05:30,BANKNIFTY,45601.29,45613.96,45571.96,45593.4,12201
2026-03-04 11:52:00+05:30,BANKNIFTY,45593.4,45672.46,45547.33,45615.74,7368
2026-03-04 11:53:00+05:30,BANKNIFTY,45615.74,45615.74,45514.26,45542.27,43632
2026-03-04 11:54:00+05:30,BANKNIFTY,45542.27,45619.51,45541.45,45562.43,5397
2026-03-04 11:55:00+05:30,BANKNIFTY,45562.43,45626.92,45562.43,45601.14,43587
2026-03-04 11:56:00+05:30,BANKNIFTY,45601.14,45729.07,45601.14,45651.18,19167
2026-03-04 11:57:00+05:30,BANKNIFTY,45651.18,45651.18,45576.33,45599.33,16867
2026-03-04 11:58:00+05:30,BANKNIFTY,45599.33,45748.23,45599.33,45729.4,44041
2026-03-04 11:59:00+05:30,BANKNIFTY,45729.4,45729.4,45672.59,45692.84,39067
2026-03-04 12:00:00+05:30,BANKNIFTY,45692.84,45731.75,45673.17,45725.32,43026
2026-03-04 12:01:00+05:30,BANKNIFTY,45725.32,45870.16,45715.71,45823.04,32443
2026-03-04 12:02:00+05:30,BANKNIFTY,45823.04,45823.04,45620.66,45625.55,15118
2026-03-04 12:03:00+05:30,BANKNIFTY,45625.55,45625.58,45590.02,45618.66,20095
2026-03-04 12:04:00+05:30,BANKNIFTY,45618.66,45728.34,45618.66,45710.86,27906
2026-03-04 12:05:00+05:30,BANKNIFTY,45710.86,45742.48,45658.32,45700.68,30675
2026-03-04 12:06:00+05:30,BANKNIFTY,45700.68,45794.07,45700.68,45742.48,17170
2026-03-04 12:07:00+05:30,BANKNIFTY,45742.48,45786.7,45666.84,45707.39,31521
2026-03-04 12:08:00+05:30,BANKNIFTY,45707.39,45737.52,45707.39,45727.53,44990
2026-03-04 12:09:00+05:30,BANKNIFTY,45727.53,45931.13,45727.53,45916.05,48004
2026-03-04 12:10:00+05:30,BANKNIFTY,45916.05,45916.05,45847.23,45880.59,26200
2026-03-04 12:11:00+05:30,BANKNIFTY,45880.59,45931.35,45877.75,45912.69,5577
2026-03-04 12:12:00+05:30,BANKNIFTY,45912.69,45962.96,45866.84,45896.62,48170
2026-03-04 12:13:00+05:30,BANKNIFTY,45896.62,45950.37,45875.86,45929.98,30840
2026-03-04 12:14:00+05:30,BANKNIFTY,45929.98,45984.11,45900.7,45934.62,22284
2026-03-04 12:15:00+05:30,BANKNIFTY,45934.62,45934.62,45808.99,45830.88,33834
2026-03-04 12:16:00+05:30,BANKNIFTY,45830.88,45831.49,45759.4,45770.61,32713
2026-03-04 12:17:00+05:30,BANKNIFTY,45770.61,45791.4,45710.62,45740.2,13536
2026-03-04 12:18:00+05:30,BANKNIFTY,45740.2,45740.2,45640.58,45658.43,37514
2026-03-04 12:19:00+05:30,BANKNIFTY,45658.43,45658.43,45572.03,45592.09,25088
2026-03-04 12:20:00+05:30,BANKNIFTY,45592.09,45783.25,45592.09,45760.26,47587
2026-03-04 12:21:00+05:30,BANKNIFTY,45760.26,45820.26,45760.26,45791.47,18585
2026-03-04 12:22:00+05:30,BANKNIFTY,45791.47,45791.47,45667.27,45678.68,33600
2026-03-04 12:23:00+05:30,BANKNIFTY,45678.68,45827.49,45678.68,45734.9,26616
2026-03-04 12:24:00+05:30,BANKNIFTY,45734.9,45919.64,45734.9,45878.24,40790
2026-03-04 12:25:00+05:30,BANKNIFTY,45878.24,45878.24,45684.99,45730.06,43289
2026-03-04 12:26:00+05:30,BANKNIFTY,45730.06,45730.06,45636.18,45645.25,41733
2026-03-04 12:27:00+05:30,BANKNIFTY,45645.25,45645.25,45575.58,45586.8,12927
2026-03-04 12:28:00+05:30,BANKNIFTY,45586.8,45782.9,45586.8,45766.43,30945
2026-03-04 12:29:00+05:30,BANKNIFTY,45766.43,45766.43,45561.26,45595.16,30204
2026-03-04 12:30:00+05:30,BANKNIFTY,45595.16,45726.23,45595.16,45681.36,36829
2026-03-04 12:31:00+05:30,BANKNIFTY,45681.36,45808.38,45681.36,45802.72,40978
2026-03-04 12:32:00+05:30,BANKNIFTY,45802.72,45942.43,45802.72,45931.77,47124
2026-03-04 12:33:00+05:30,BANKNIFTY,45931.77,45931.77,45680.82,45747.94,25730
2026-03-04 12:34:00+05:30,BANKNIFTY,45747.94,45817.06,45747.94,45776.1,20714
2026-03-04 12:35:00+05:30,BANKNIFTY,45776.1,46060.51,45776.1,45979.98,5413
2026-03-04 12:36:00+05:30,BANKNIFTY,45979.98,46178.22,45979.98,46149.8,32204
2026-03-04 12:37:00+05:30,BANKNIFTY,46149.8,46277.02,46149.8,46214.86,47280
2026-03-04 12:38:00+05:30,BANKNIFTY,46214.86,46214.86,46197.78,46198.57,7582
2026-03-04 12:39:00+05:30,BANKNIFTY,46198.57,46198.57,46061.76,46068.61,26122
2026-03-04 12:40:00+05:30,BANKNIFTY,46068.61,46117.67,46053.82,46074.58,38927
2026-03-04 12:41:00+05:30,BANKNIFTY,46074.58,46150.02,46074.58,46146.41,38582
2026-03-04 12:42:00+05:30,BANKNIFTY,46146.41,46319.14,46146.41,46231.87,33556
2026-03-04 12:43:00+05:30,BANKNIFTY,46231.87,46274.29,46231.87,46261.66,15217
2026-03-04 12:44:00+05:30,BANKNIFTY,46261.66,46344.71,46261.66,46336.59,8095
2026-03-04 12:45:00+05:30,BANKNIFTY,46336.59,46336.59,46154.49,46197.15,38232
2026-03-04 12:46:00+05:30,BANKNIFTY,46197.15,46200.66,46164.69,46179.41,34710
2026-03-04 12:47:00+05:30,BANKNIFTY,46179.41,46179.41,46091.15,46093.09,6111
2026-03-04 12:48:00+05:30,BANKNIFTY,46093.09,46209.15,46093.09,46169.21,41654
2026-03-04 12:49:00+05:30,BANKNIFTY,46169.21,46169.21,46138.1,46145.29,10668
2026-03-04 12:50:00+05:30,BANKNIFTY,46145.29,46145.29,45932.61,45964.77,5563
2026-03-04 12:51:00+05:30,BANKNIFTY,45964.77,46012.22,45964.77,45987.26,10128
2026-03-04 12:52:00+05:30,BANKNIFTY,45987.26,46029.66,45987.26,46014.05,27199
2026-03-04 12:53:00+05:30,BANKNIFTY,46014.05,46093.59,45980.16,46058.41,33747
2026-03-04 12:54:00+05:30,BANKNIFTY,46058.41,46058.41,45946.27,45947.37,43479
2026-03-04 12:55:00+05:30,BANKNIFTY,45947.37,45947.37,45829.87,45843.89,49258
2026-03-04 12:56:00+05:30,BANKNIFTY,45843.89,46024.06,45843.89,46006.21,33282
2026-03-04 12:57:00+05:30,BANKNIFTY,46006.21,46145.75,46006.21,46134.72,29022
2026-03-04 12:58:00+05:30,BANKNIFTY,46134.72,46227.99,46134.72,46212.49,42273
2026-03-04 12:59:00+05:30,BANKNIFTY,46212.49,46212.49,46085.8,46122.04,34497
2026-03-04 13:00:00+05:30,BANKNIFTY,46122.04,46242.58,46122.04,46224.08,32573
2026-03-04 13:01:00+05:30,BANKNIFTY,46224.08,46224.08,46087.98,46161.8,49909
2026-03-04 13:02:00+05:30,BANKNIFTY,46161.8,46259.05,46161.8,46225.95,44746
2026-03-04 13:03:00+05:30,BANKNIFTY,46225.95,46335.74,46225.95,46303.08,46409
2026-03-04 13:04:00+05:30,BANKNIFTY,46303.08,46540.5,46303.08,46455.06,35441
2026-03-04 13:05:00+05:30,BANKNIFTY,46455.06,46455.06,46174.4,46212.64,21622
2026-03-04 13:06:00+05:30,BANKNIFTY,46212.64,46342.27,46212.64,46293.46,7025
2026-03-04 13:07:00+05:30,BANKNIFTY,46293.46,46293.97,46229.74,46286.22,6029
2026-03-04 13:08:00+05:30,BANKNIFTY,46286.22,46356.72,46251.75,46326.77,42535
2026-03-04 13:09:00+05:30,BANKNIFTY,46326.77,46326.77,46259.72,46261.92,18809
2026-03-04 13:10:00+05:30,BANKNIFTY,46261.92,46293.74,46261.92,46280.07,14328
2026-03-04 13:11:00+05:30,BANKNIFTY,46280.07,46280.07,46160.82,46203.09,29231
2026-03-04 13:12:00+05:30,BANKNIFTY,46203.09,46219.97,46138.06,46201.14,41283
2026-03-04 13:13:00+05:30,BANKNIFTY,46201.14,46201.14,46137.57,46162.94,20164
2026-03-04 13:14:00+05:30,BANKNIFTY,46162.94,46162.94,46061.67,46074.66,35394
2026-03-04 13:15:00+05:30,BANKNIFTY,46074.66,46197.61,46074.66,46185.2,14442
2026-03-04 13:16:00+05:30,BANKNIFTY,46185.2,46185.2,46045.61,46140.52,35905
2026-03-04 13:17:00+05:30,BANKNIFTY,46140.52,46140.52,46092.14,46098.43,46136
2026-03-04 13:18:00+05:30,BANKNIFTY,46098.43,46098.43,45927.1,45944.49,6397
2026-03-04 13:19:00+05:30,BANKNIFTY,45944.49,45987.74,45885.02,45939.36,26671
2026-03-04 13:20:00+05:30,BANKNIFTY,45939.36,46049.49,45939.36,46010.59,7437
2026-03-04 13:21:00+05:30,BANKNIFTY,46010.59,46068.91,45947.72,45974.18,30150
2026-03-04 13:22:00+05:30,BANKNIFTY,45974.18,46033.72,45944.65,45957.42,8984
2026-03-04 13:23:00+05:30,BANKNIFTY,45957.42,46017.29,45931.33,45993.15,20397
2026-03-04 13:24:00+05:30,BANKNIFTY,45993.15,46136.75,45993.15,46033.53,18485
2026-03-04 13:25:00+05:30,BANKNIFTY,46033.53,46075.69,45944.34,46002.75,5068
2026-03-04 13:26:00+05:30,BANKNIFTY,46002.75,46124.66,46002.75,46116.07,8596
2026-03-04 13:27:00+05:30,BANKNIFTY,46116.07,46116.07,45862.96,45890.86,10602
2026-03-04 13:28:00+05:30,BANKNIFTY,45890.86,45890.86,45786.92,45801.83,13123
2026-03-04 13:29:00+05:30,BANKNIFTY,45801.83,45897.89,45801.83,45882.8,26601
2026-03-04 13:30:00+05:30,BANKNIFTY,45882.8,46092.33,45882.8,46023.87,15692
2026-03-04 13:31:00+05:30,BANKNIFTY,46023.87,46023.87,45919.13,45928.76,41730
2026-03-04 13:32:00+05:30,BANKNIFTY,45928.76,46104.28,45928.76,46084.05,11248
2026-03-04 13:33:00+05:30,BANKNIFTY,46084.05,46161.05,46084.05,46159.68,32961
2026-03-04 13:34:00+05:30,BANKNIFTY,46159.68,46223.91,46159.68,46205.95,23438
2026-03-04 13:35:00+05:30,BANKNIFTY,46205.95,46205.95,46111.5,46123.63,25395
2026-03-04 13:36:00+05:30,BANKNIFTY,46123.63,46123.63,46017.25,46046.57,44253
2026-03-04 13:37:00+05:30,BANKNIFTY,46046.57,46105.4,46025.05,46059.35,39097
2026-03-04 13:38:00+05:30,BANKNIFTY,46059.35,46122.24,45952.72,46029.55,20257
2026-03-04 13:39:00+05:30,BANKNIFTY,46029.55,46046.99,45965.45,46021.54,22120
2026-03-04 13:40:00+05:30,BANKNIFTY,46021.54,46021.54,45973.84,45980.09,9129
2026-03-04 13:41:00+05:30,BANKNIFTY,45980.09,45980.09,45907.5,45907.52,45642
2026-03-04 13:42:00+05:30,BANKNIFTY,45907.52,45907.52,45829.08,45844.11,48507
2026-03-04 13:43:00+05:30,BANKNIFTY,45844.11,45844.11,45675.44,45727.0,47142
2026-03-04 13:44:00+05:30,BANKNIFTY,45727.0,45813.11,45727.0,45812.31,6113
2026-03-04 13:45:00+05:30,BANKNIFTY,45812.31,45849.36,45777.31,45796.39,14624
2026-03-04 13:46:00+05:30,BANKNIFTY,45796.39,45796.39,45698.29,45730.18,30239
2026-03-04 13:47:00+05:30,BANKNIFTY,45730.18,45797.79,45730.18,45773.72,28048
2026-03-04 13:48:00+05:30,BANKNIFTY,45773.72,45843.63,45773.72,45829.88,33551
2026-03-04 13:49:00+05:30,BANKNIFTY,45829.88,45900.48,45829.88,45893.66,25028
2026-03-04 13:50:00+05:30,BANKNIFTY,45893.66,45893.66,45812.05,45843.07,38840
2026-03-04 13:51:00+05:30,BANKNIFTY,45843.07,45843.07,45769.47,45789.52,40423
2026-03-04 13:52:00+05:30,BANKNIFTY,45789.52,45930.52,45789.52,45865.81,31631
2026-03-04 13:53:00+05:30,BANKNIFTY,45865.81,45877.01,45811.18,45840.27,49945
